price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,neworold,Furnished_status,Lift,type_of_building,Price_sqft,Address_Encoded
11299999.999999998,2275.0,28.4089463981243,76.963074,3.0,3.0,3.0,Resale,no data,1.0,Flat,4967.032967032967,8313562.197092084
3500000.0,800.0,28.516233444213867,77.1777572631836,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,4375.0,8313562.197092084
4900000.0,825.0,28.64774767425853,77.35318577298163,2.0,2.0,1.0,Resale,Furnished,0.0,Individual House,5939.393939393939,8330828.756058158
2800000.0,585.0,28.5642694,77.292389,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,4786.324786324786,8277473.344103392
8100000.0,1283.0,28.513929,76.988788,2.0,3.0,2.0,Resale,no data,1.0,Individual House,6313.328137178488,8615627.670992233
9500000.0,1242.0,28.385577,77.049251,2.0,2.0,3.0,Resale,no data,1.0,Individual House,7648.953301127214,8610857.629856315
8000000.0,1263.0,28.474248,77.091855,3.0,3.0,3.0,Resale,no data,0.0,Flat,6334.125098970705,8287785.131332023
5000000.0,1000.0,28.619316,77.033262,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5000.0,7012330.850422251
6000000.0,1000.0,28.5594482421875,77.29379272460938,3.0,3.0,1.0,Resale,Semi-Furnished,1.0,Flat,6000.0,8288299.143918592
8000000.0,1720.0,28.4954477171901,77.4010276634417,3.0,3.0,3.0,New Property,no data,1.0,Flat,4651.162790697675,8288299.143918592
3050000.0,1005.0,28.496992,77.537536,2.0,2.0,3.0,New Property,Unfurnished,1.0,Individual House,3034.8258706467664,8330828.756058158
4200000.0,900.0,28.4383568052399,77.3006111361904,2.0,2.0,2.0,Resale,no data,1.0,Individual House,4666.666666666667,8288299.143918592
5700000.0,1630.0,28.702659,77.417298,3.0,3.0,4.0,Resale,no data,1.0,Flat,3496.9325153374234,6567355.836541553
4200000.0,1235.0,28.624938757423,77.4344565377367,2.0,2.0,3.0,Resale,no data,1.0,Flat,3400.8097165991903,8277473.344103392
3350000.0,842.0,28.605871,77.450236,2.0,2.0,3.0,Resale,no data,1.0,Flat,3978.622327790974,8330828.756058158
3000000.0,965.0,28.519997,77.376873,2.0,2.0,3.0,Resale,no data,1.0,Flat,3108.8082901554403,8277473.344103392
7500000.0,1414.0,28.6365584034213,77.3648915307177,3.0,2.0,2.0,Resale,no data,1.0,Flat,5304.101838755304,8288299.143918592
3000000.0,840.0,28.683082,77.50921,2.0,2.0,2.0,Resale,no data,1.0,Flat,3571.428571428572,8277473.344103392
8900000.0,1190.0,28.4245106404379,77.1013245863658,2.0,2.0,3.0,Resale,no data,1.0,Flat,7478.991596638655,8393002.745921498
7000000.0,1100.0,28.623481,77.096966,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6363.636363636364,7802110.608218949
5900000.0,760.0,28.6308645,77.075847,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,7763.157894736842,7882439.67492153
7000000.0,1350.0,28.681627,77.299447,3.0,2.0,2.0,Resale,Semi-Furnished,0.0,Flat,5185.185185185185,8277473.344103392
4600000.0,900.0,28.6212874,77.0530735,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,5111.111111111111,7101193.118589919
2700000.0,850.0,28.40478,77.34603,3.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,3176.470588235294,8288299.143918592
3000000.0,800.0,28.6201652,77.354068,2.0,2.0,1.0,Resale,no data,1.0,Individual House,3750.0,8330828.756058158
5000000.0,1225.0,28.4846690152963,77.5138622752364,3.0,2.0,3.0,Resale,no data,1.0,Flat,4081.6326530612246,8330828.756058158
12500000.0,2000.0,28.663185119628903,77.45219421386719,4.0,4.0,4.0,Resale,Furnished,1.0,Flat,6250.0,8330828.756058158
7000000.0,1350.0,28.36589431762696,77.28692626953125,4.0,2.0,1.0,New Property,Unfurnished,1.0,Flat,5185.185185185185,8393002.745921498
12800000.0,2200.0,28.6589432,77.32223,4.0,3.0,4.0,Resale,Semi-Furnished,0.0,Flat,5818.181818181818,8288299.143918592
3500000.0,850.0,28.664995193481445,77.38987731933594,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,4117.64705882353,7473884.332666731
1850000.0,700.0,28.692787,77.453062,2.0,2.0,2.0,Resale,Furnished,1.0,Individual House,2642.8571428571427,8393002.745921498
5450000.0,1320.0,28.414843,76.919821,2.0,2.0,2.0,Resale,no data,1.0,Individual House,4128.787878787879,7802551.241258489
5000000.0,1256.0,28.503952,77.384451,3.0,2.0,3.0,Resale,no data,1.0,Flat,3980.891719745223,8288299.143918592
3200000.0,601.0,28.4555238,76.9545079,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,5324.459234608985,8007920.415918754
6720000.0,1180.0,28.5685416949121,77.3792999293712,2.0,2.0,2.0,Resale,no data,1.0,Flat,5694.9152542372885,8288299.143918592
5500000.0,1761.0,28.475274,77.545978,3.0,3.0,2.0,Resale,no data,1.0,Flat,3123.2254400908573,7897459.708243029
8500000.0,1900.0,28.63624382019043,77.43360900878906,4.0,3.0,3.0,Resale,Semi-Furnished,1.0,Individual House,4473.684210526316,8288299.143918592
4500000.0,900.0,28.6428477,77.3826371,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5000.0,8313562.197092084
16500000.0,2000.0,28.634754180908203,77.04913330078125,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,8250.0,8313562.197092084
5000000.0,945.0,28.6837214,77.279425,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,5291.005291005291,8330828.756058158
3850000.0,1050.0,28.619112014770508,77.4207992553711,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,3666.6666666666665,8313562.197092084
7300000.0,1450.0,28.664995193481445,77.38987731933594,3.0,2.0,1.0,Resale,Furnished,1.0,Individual House,5034.482758620689,8288299.143918592
7800000.0,2095.0,28.410634342974,77.2862061141823,4.0,3.0,2.0,Resale,no data,1.0,Flat,3723.150357995227,8288299.143918592
3200000.0,1050.0,28.708744,77.417028,2.0,2.0,2.0,Resale,no data,1.0,Flat,3047.619047619048,7574224.915455596
3500000.0,1000.0,28.58259,77.424,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3500.0,7853958.135336041
6500000.0,1500.0,28.659557342529297,77.37476348876953,2.0,2.0,2.0,New Property,Unfurnished,1.0,Individual House,4333.333333333333,8393002.745921498
3400000.0,911.0,28.472251892089844,77.46923065185547,2.0,2.0,3.0,New Property,Semi-Furnished,1.0,Individual House,3732.1624588364434,8393002.745921498
6000000.0,1400.0,28.444879,77.517301,2.0,2.0,4.0,Resale,Furnished,1.0,Flat,4285.714285714285,8330828.756058158
3100000.0,720.0,28.648077,77.299245,2.0,2.0,1.0,Resale,no data,1.0,Individual House,4305.555555555556,7947493.912103029
3600000.0,776.0,28.63363759,77.40378377,2.0,2.0,1.0,Resale,no data,1.0,Flat,4639.175257731959,8288299.143918592
3800000.0,830.0,28.4962932685044,77.4085199482841,2.0,2.0,1.0,Resale,no data,1.0,Flat,4578.313253012048,7501224.384040872
4000000.0,800.0,28.6777533307574,77.3525579871831,2.0,2.0,1.0,Resale,no data,1.0,Flat,5000.0,8277473.344103392
9500000.0,1510.0,28.37423557,76.95241631,3.0,3.0,2.0,Resale,no data,1.0,Flat,6291.390728476821,8288299.143918592
6500000.0,1300.0,28.409813,76.932664,2.0,2.0,2.0,Resale,no data,1.0,Flat,5000.0,8196381.2939996
4100000.0,1164.0,28.4772235566093,77.5510646237377,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3522.3367697594504,7170708.389695316
5000000.0,1065.0,28.634228,77.354869,2.0,2.0,3.0,Resale,no data,1.0,Flat,4694.835680751174,7806115.355826501
8500000.0,1350.0,28.4737384,77.0878604,3.0,3.0,1.0,Resale,Semi-Furnished,1.0,Flat,6296.2962962962965,8248437.578486483
6500000.0,750.0,28.69979286193848,77.27434539794922,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,8666.666666666666,8313562.197092084
5200000.0,1000.0,28.68366241455078,77.28935241699219,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5200.0,8393002.745921498
6000000.0,1140.0,28.548787,77.346032,2.0,2.0,2.0,Resale,no data,1.0,Flat,5263.1578947368425,8517322.429097887
8000000.0,1263.0,28.474248,77.091855,3.0,3.0,3.0,Resale,no data,0.0,Flat,6334.125098970705,8341869.758229183
3650000.0,1265.0,28.3378598374231,77.3519246076565,2.0,2.0,3.0,Resale,no data,1.0,Flat,2885.375494071146,8393002.745921498
5800000.0,940.0,28.5606725,77.386597,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,6170.212765957447,8597476.911910614
2500000.0,900.0,28.6336095,77.4713825,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,2777.777777777778,6863526.542939524
11000000.0,1785.0,28.5784845239831,77.374987843039,3.0,4.0,4.0,Resale,no data,1.0,Flat,6162.4649859943975,8288299.143918592
5500000.0,1050.0,28.49728592,77.40909126,2.0,2.0,2.0,Resale,no data,1.0,Flat,5238.095238095239,7255543.740796644
6200000.0,950.0,28.61469,77.3330275,3.0,3.0,3.0,Resale,no data,1.0,Flat,6526.315789473684,8288299.143918592
13000000.0,1895.0,28.394315,76.945417,3.0,3.0,2.0,Resale,no data,1.0,Flat,6860.158311345646,8236889.456887272
4500000.0,1000.0,28.6247726,77.3866,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4500.0,8288299.143918592
4150000.0,950.0,28.598219,77.397949,2.0,2.0,2.0,Resale,no data,1.0,Flat,4368.421052631579,8142049.279811117
4200000.0,758.0,28.608896255493164,77.04984283447266,3.0,2.0,1.0,New Property,Semi-Furnished,1.0,Individual House,5540.8970976253295,8330828.756058158
5730000.0,1210.0,28.5604873040921,77.384084,2.0,3.0,2.0,Resale,no data,1.0,Flat,4735.537190082645,8819654.911049105
9000000.0,1300.0,28.5080324,77.0336072,3.0,3.0,2.0,Resale,Furnished,1.0,Flat,6923.076923076923,8288299.143918592
4150000.0,1285.0,28.5100484121363,77.5194209475326,2.0,2.0,4.0,Resale,no data,1.0,Flat,3229.5719844357977,8393002.745921498
3600000.0,630.0,28.630321502685547,77.27861785888672,3.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5714.285714285715,8277473.344103392
7000000.0,1410.0,28.4460523,76.9772858,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4964.539007092199,8457211.398371823
4500000.0,1350.0,28.444562911987305,77.46458435058594,3.0,3.0,3.0,Resale,Semi-Furnished,1.0,Flat,3333.333333333333,8288299.143918592
5800000.0,929.0,28.399745,76.96812021,2.0,2.0,2.0,Resale,no data,1.0,Flat,6243.272335844995,8277473.344103392
3300000.0,600.0,28.474268,76.96496,2.0,2.0,2.0,Resale,no data,1.0,Flat,5500.0,8042865.92649897
8000000.0,1685.0,28.5092080113141,77.4066255380327,3.0,4.0,3.0,Resale,no data,1.0,Individual House,4747.774480712166,7328631.93319824
3500000.0,1000.0,28.432094,77.506766,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3500.0,7602005.407362143
6200000.0,1260.0,28.582315,77.4047195,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4920.6349206349205,7808960.463749987
3800000.0,564.0,28.48181,77.016585,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6737.58865248227,8277473.344103392
6400000.0,1200.0,28.6392974857698,77.3743218706822,2.0,2.0,4.0,Resale,no data,1.0,Flat,5333.333333333333,8313562.197092084
9600000.0,1415.0,28.512136,76.986899,2.0,2.0,2.0,Resale,no data,1.0,Flat,6784.452296819788,8259391.1144958995
3200000.0,742.0,28.4737346,77.5413219,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4312.66846361186,7800884.88279742
6500000.0,1710.0,28.5661101,77.4406099,3.0,4.0,4.0,New Property,no data,1.0,Flat,3801.169590643274,6750457.42289122
6500000.0,1500.0,28.4997487,77.1866376,3.0,3.0,2.0,Resale,no data,1.0,Flat,4333.333333333333,8288299.143918592
3400000.0,1000.0,28.55679512023925,77.3759994506836,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,3400.0,8313562.197092084
4600000.0,1050.0,28.59431266784668,77.33342742919922,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,4380.952380952381,8393002.745921498
3200000.0,765.0,28.741756439208984,77.20149993896484,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,4183.006535947712,8330828.756058158
4000000.0,1045.0,28.3378598374231,77.3519246076565,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3827.751196172249,7062265.333820801
5500000.0,1342.0,28.6047784609589,77.45191,2.0,2.0,2.0,Resale,no data,1.0,Flat,4098.360655737705,7086048.543350933
7800000.0,1690.0,28.3981,76.932944,3.0,3.0,2.0,Resale,no data,1.0,Flat,4615.384615384615,8550043.31720998
4500000.0,1405.0,28.678905,77.4852975294575,2.0,2.0,3.0,Resale,no data,1.0,Flat,3202.846975088968,7580331.720661075
7500000.0,1000.0,28.57422065734864,77.25639343261719,2.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,7500.0,8393002.745921498
6500000.0,1300.0,28.3748149,77.3195231,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,5000.0,7997622.731579851
12900000.0,1865.0,28.3841326,77.0227967,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,6916.890080428954,9020440.615039947
7550000.0,1326.0,28.397731,77.036526,3.0,2.0,2.0,Resale,no data,1.0,Flat,5693.815987933635,8374067.250351943
3000000.0,980.0,28.58696556091309,77.38739776611328,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3061.2244897959185,7446840.498526819
6000000.0,1469.0,28.414052,76.914303,3.0,3.0,4.0,Resale,no data,1.0,Individual House,4084.411164057182,7856122.777930064
4630000.0,1700.0,28.3195765257323,77.3311985098837,3.0,3.0,2.0,Resale,no data,1.0,Individual House,2723.529411764706,7655883.57599221
3250000.0,984.0,28.433506,77.505908,2.0,2.0,3.0,Resale,no data,1.0,Flat,3302.8455284552847,8277473.344103392
3600000.0,895.0,28.5901045,77.3121831,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,4022.346368715084,8393002.745921498
5070000.0,1700.0,28.3195765257323,77.3311985098837,3.0,3.0,2.0,Resale,no data,1.0,Flat,2982.3529411764707,7655883.57599221
6000000.0,1400.0,28.621767,77.055846,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4285.714285714285,7347289.138105808
3100000.0,700.0,28.576771,77.3159635,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4428.571428571428,8313562.197092084
5400000.0,1335.0,28.453581,77.556221,3.0,3.0,3.0,Resale,no data,1.0,Flat,4044.9438202247193,7779927.8259681715
4500000.0,1225.0,28.4846690152963,77.5138622752364,3.0,2.0,2.0,Resale,no data,1.0,Individual House,3673.469387755102,8330828.756058158
3600000.0,700.0,28.61931610107422,77.03326416015625,2.0,2.0,1.0,New Property,Semi-Furnished,1.0,Flat,5142.857142857143,8288299.143918592
7500000.0,1350.0,28.59803581237793,77.07652282714844,4.0,3.0,2.0,Resale,Furnished,1.0,Flat,5555.555555555556,7421048.447552345
10000000.0,1535.0,28.3974945,77.0228155,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6514.657980456026,9028824.041341258
2600000.0,890.0,28.5661101,77.4406099,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,2921.348314606741,6698821.62441099
15000000.0,2200.0,28.639232635498047,77.32435607910156,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,6818.181818181818,8288299.143918592
10000000.0,1712.0,28.48438996,77.00030461,3.0,3.0,2.0,Resale,no data,1.0,Flat,5841.121495327103,8269083.065522035
5000000.0,1300.0,28.4626703284033,77.5583025174588,3.0,2.0,3.0,Resale,no data,1.0,Flat,3846.153846153846,7910092.414699182
10000000.0,1150.0,28.53483009338379,77.20977783203125,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,8695.652173913044,8313562.197092084
3000000.0,850.0,28.6144268332722,77.4208431789451,2.0,2.0,2.0,Resale,no data,1.0,Flat,3529.4117647058824,8330828.756058158
4000000.0,750.0,28.6452824,77.3621025,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,5333.333333333333,7353689.365169289
6100000.0,1200.0,28.5142765045166,76.9836196899414,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,5083.333333333333,8313562.197092084
4800000.0,800.0,28.46035385131836,77.0395278930664,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,6000.0,7574335.82734157
5000000.0,900.0,28.62348175048828,77.09696960449219,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5555.555555555556,7802110.608218949
5000000.0,1000.0,28.608592987060547,77.09806060791016,3.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5000.0,8393002.745921498
4000000.0,900.0,28.522253,77.019658,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4444.444444444444,8313562.197092084
9500000.0,1785.0,28.4150217,76.9103909,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,5322.128851540616,7755065.762329801
3800000.0,1005.0,28.474501,77.553187,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3781.094527363184,8313562.197092084
4000000.0,855.0,28.6088961,77.0498395,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,4678.362573099415,7665300.847509694
4000000.0,750.0,28.48514175415039,77.01573181152344,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5333.333333333333,8393002.745921498
12500000.0,2250.0,28.4091579,77.3223034,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Individual House,5555.555555555556,8595340.514793156
4000000.0,990.0,28.677177,77.381438,2.0,2.0,2.0,Resale,no data,1.0,Flat,4040.40404040404,8031087.3709599795
4500000.0,590.0,28.6377651,77.075969,2.0,2.0,2.0,Resale,Unfurnished,0.0,Flat,7627.118644067797,8393002.745921498
4500000.0,1100.0,28.64364242553711,77.34532165527344,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,4090.909090909091,7802940.659408261
5900000.0,929.0,28.399745,76.96812021,2.0,2.0,2.0,Resale,no data,0.0,Flat,6350.9149623250805,8301891.963225767
2900000.0,650.0,28.5124214,77.2339585,2.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,4461.538461538462,8277473.344103392
3800000.0,625.0,28.55489921569824,77.2903823852539,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,6080.0,8330828.756058158
3520000.0000000005,955.0,28.656401,77.405491,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3685.8638743455504,7980433.890332512
3900000.0,900.0,28.591666,77.484749,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,4333.333333333333,8277473.344103392
5400000.0,1575.0,28.6896453,77.4933302,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,3428.5714285714284,6790945.027524463
12000000.0,1575.0,28.44120216369629,77.07856750488281,4.0,3.0,4.0,Resale,Unfurnished,1.0,Individual House,7619.047619047619,8663090.521099517
4300000.0,1185.0,28.577868,77.48322,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,3628.691983122362,8277473.344103392
4500000.0,1205.0,28.5772672946102,77.4440484027274,2.0,2.0,4.0,Resale,no data,1.0,Flat,3734.439834024896,8393002.745921498
9500000.0,1750.0,28.644174575805664,77.33651733398438,4.0,3.0,2.0,Resale,Furnished,1.0,Flat,5428.571428571428,8438837.397532828
2800000.0,750.0,28.6007603,77.0273781,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Individual House,3733.3333333333335,8393002.745921498
3000000.0,918.0,28.7029737861739,77.421054,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3267.97385620915,7687739.909377274
6200000.0,1700.0,28.47839,77.561036,3.0,2.0,3.0,Resale,no data,1.0,Flat,3647.058823529412,7756994.2639647545
5500000.0,1050.0,28.64364242553711,77.34532165527344,2.0,2.0,1.0,Resale,Furnished,1.0,Individual House,5238.095238095239,8288299.143918592
12000000.0,1800.0,28.66932678222656,77.33633422851562,3.0,3.0,3.0,Resale,Furnished,1.0,Flat,6666.666666666667,8288299.143918592
3800000.0,985.0,28.555721928413,77.3735018097391,2.0,2.0,2.0,Resale,no data,1.0,Individual House,3857.8680203045687,7572987.131678373
9500000.0,1490.0,28.37423557,76.95241631,3.0,3.0,3.0,Resale,no data,1.0,Flat,6375.838926174497,9314616.490435762
6000000.0,1150.0,28.6654924,77.3297195,2.0,2.0,2.0,Resale,no data,1.0,Flat,5217.391304347826,8288299.143918592
4500000.0,1150.0,28.5182001,77.3828,2.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,3913.0434782608695,8330828.756058158
7800000.0,1900.0,28.6571606,77.355748,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4105.263157894737,8532982.04673652
5500000.0,1300.0,28.4526453,77.5128146,3.0,3.0,2.0,Resale,Unfurnished,1.0,Flat,4230.769230769231,8393002.745921498
3200000.0,720.0,28.4931174,77.0123964,3.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4444.444444444444,7642872.72855591
8000000.0,2300.0,28.460083,77.508369,3.0,3.0,2.0,Resale,no data,1.0,Flat,3478.260869565217,8393002.745921498
4000000.0,720.0,28.484771,77.028653,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Flat,5555.555555555556,7440004.482571052
3990000.0,1070.0,28.532350540161133,77.40758514404297,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,3728.971962616823,8393002.745921498
6800000.0,1080.0,28.6352719273543,77.370394643261,2.0,2.0,3.0,New Property,no data,1.0,Individual House,6296.2962962962965,8313562.197092084
4000000.0,1275.0,28.5151375,77.495836,2.0,2.0,3.0,Resale,Unfurnished,1.0,Flat,3137.2549019607845,7753774.610076533
7000000.0,1303.0,28.447972,76.970278,3.0,3.0,2.0,Resale,no data,1.0,Flat,5372.217958557176,8393002.745921498
11000000.0,1750.0,28.64702415466309,77.34025573730469,3.0,2.0,3.0,Resale,Unfurnished,1.0,Individual House,6285.714285714285,8288299.143918592
3700000.0,900.0,28.5069375,77.2065246,3.0,2.0,2.0,Resale,Furnished,1.0,Flat,4111.111111111111,7687276.963377033
7500000.0,1751.0,28.4524215,77.317156,3.0,3.0,2.0,Resale,Semi-Furnished,1.0,Flat,4283.266704740148,7904708.777336498
4200000.0,1000.0,28.685969,77.3508975,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4200.0,8393002.745921498
3000000.0,865.0,28.446343,77.515305,2.0,2.0,1.0,Resale,Furnished,1.0,Flat,3468.208092485549,8393002.745921498
3700000.0,900.0,28.62591552734375,77.45286560058594,2.0,2.0,1.0,Resale,Unfurnished,1.0,Individual House,4111.111111111111,8313562.197092084
11000000.0,1570.0,28.3589451,76.971745,2.0,2.0,2.0,Resale,no data,1.0,Flat,7006.369426751592,8340640.7706718
3200000.0,600.0,28.4838094,77.027832,2.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,5333.333333333333,8330828.756058158
6900000.0,1810.0,28.4706451115093,77.5373190779192,3.0,3.0,3.0,Resale,no data,1.0,Flat,3812.1546961325967,8393002.745921498
7500000.0,1675.0,28.446568,76.968477,3.0,3.0,3.0,Resale,no data,1.0,Flat,4477.611940298508,8442272.780540904
7000000.0,1325.0,28.588371,77.400313,3.0,2.0,2.0,Resale,no data,1.0,Flat,5283.018867924528,8393002.745921498
6500000.0,1200.0,28.668378,77.330951,2.0,2.0,2.0,Resale,no data,1.0,Flat,5416.666666666667,8288299.143918592
6000000.0,1255.0,28.582315,77.4047195,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,4780.876494023904,7832797.026715768
10500000.0,1590.0,28.4194969,77.0363426,3.0,3.0,3.0,New Property,no data,1.0,Flat,6603.773584905661,8330828.756058158
6000000.0,1148.0,28.68033027648925,77.37507629394531,3.0,2.0,2.0,Resale,Unfurnished,1.0,Individual House,5226.480836236934,8313562.197092084
7500000.0,1610.0,28.637361,77.3615305,3.0,2.0,1.0,Resale,Unfurnished,1.0,Flat,4658.385093167702,8277473.344103392
2200000.0,700.0,28.6896453,77.4933302,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,3142.8571428571427,6754870.055480092
8100000.0,1435.0,28.508273,77.4089761622089,3.0,2.0,3.0,Resale,no data,1.0,Flat,5644.5993031358885,8288299.143918592
7900000.0,1000.0,28.70695686340332,77.18052673339844,3.0,2.0,1.0,New Property,Unfurnished,1.0,Individual House,7900.0,8393002.745921498
5800000.0,1050.0,28.6470245,77.3402594,2.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,5523.809523809524,8608694.082289703
7000000.0,1315.0,28.5654147528131,77.383196,3.0,2.0,2.0,Resale,no data,1.0,Individual House,5323.19391634981,7630056.721780602
9800000.0,1796.0,28.512773513793945,76.98705291748047,3.0,3.0,3.0,Resale,Unfurnished,1.0,Flat,5456.570155902004,8313562.197092084
8250000.0,1657.0,28.25924,77.075235,3.0,3.0,2.0,Resale,no data,1.0,Flat,4978.877489438744,7658086.208244046
3200000.0,900.0,28.6554424,77.444195,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Individual House,3555.555555555556,8921196.161621157
4060000.0,1110.0,28.4772235566093,77.5510646237377,2.0,2.0,2.0,Resale,no data,1.0,Flat,3657.6576576576576,7131198.747027132
11100000.000000002,1507.0,28.386791,77.049466,2.0,2.0,2.0,Resale,no data,1.0,Flat,7365.627073656272,8565157.796477983
4600000.0,1210.0,28.4033165,77.34233,2.0,2.0,2.0,Resale,Furnished,1.0,Flat,3801.652892561984,7369228.633537102
3000000.0,560.0,28.621288299560547,77.05307006835938,2.0,2.0,2.0,Resale,Furnished,1.0,Individual House,5357.142857142857,8277473.344103392
5000000.0,720.0,28.3115108886311,77.3313433066001,2.0,2.0,2.0,Resale,Unfurnished,1.0,Flat,6944.444444444444,7727295.30883162
8200000.0,2095.0,28.410634342974,77.2862061141823,4.0,3.0,2.0,Resale,no data,1.0,Individual House,3914.0811455847256,8284957.677585458
5000000.0,1081.0,28.422652,77.037603,3.0,2.0,3.0,Resale,Semi-Furnished,1.0,Flat,4625.346901017576,7637242.759517034
5200000.0,1295.0,28.409001,77.519155,3.0,3.0,3.0,Resale,no data,1.0,Flat,4015.4440154440153,7453688.144293721
9500000.0,1500.0,28.6212874,77.0530735,4.0,2.0,2.0,Resale,no data,1.0,Flat,6333.333333333333,8393002.745921498
7000000.0,1235.0,28.6485932413911,77.3794392124472,2.0,2.0,2.0,Resale,no data,1.0,Individual House,5668.016194331984,8233387.625031318
12000000.0,1980.0,28.399598,76.97150985,3.0,3.0,2.0,New Property,no data,1.0,Flat,6060.606060606061,8330828.756058158
8500000.0,1720.0,28.44926,76.98476024,3.0,3.0,3.0,Resale,no data,1.0,Individual House,4941.860465116279,8313562.197092084
5500000.0,1375.0,28.5661101,77.4406099,3.0,2.0,2.0,Resale,Semi-Furnished,1.0,Flat,4000.0,6698821.62441099
3600000.0,1105.0,28.636234283447266,77.43367767333984,2.0,2.0,1.0,Resale,Semi-Furnished,1.0,Individual House,3257.918552036199,8288299.143918592
4940000.0,1175.0,28.614181,77.427713,2.0,2.0,3.0,Resale,no data,1.0,Flat,4204.255319148936,8313562.197092084
12000000.0,2275.0,28.5118341904421,77.4112736653187,4.0,4.0,4.0,Resale,no data,1.0,Flat,5274.725274725275,8277473.344103392
8700000.0,1490.0,28.37423557,76.95241631,3.0,3.0,2.0,Resale,no data,1.0,Individual House,5838.926174496644,9314616.490435762
